site_id,site_name,latitude,longitude,altitude,area_classification
FR0033R,Ersa (Cape Corsica),42.9694,9.3803,533.0,rural
FR0034G,"Concordia, Dôme C",-75.09986114501953,23.333480834960938,3233.0,rural
FR0035U,Marseille Longchamp,43.30529,5.39472,73.0,rural
FR0038U,Grenoble Frenes,45.16189,5.7356,214.0,rural
FR0040G,Crozet,-46.43249,51.85778,120.0,rural
FR0041U,Paris Chatelet,48.86214,2.34462,35.0,urban
FR0042U,Paris BPEst,48.83857,2.41271,48.0,urban
FR0043U,Paris Haussmann,48.87432,2.32311,44.5,urban
FR0044U,Paris 13éme,48.82847,2.35938,57.0,urban
FR0045U,Feyzin stade,45.66389,4.84583,157.0,rural
FR0046U,Vernaison,45.65063,4.81695,157.0,rural
FR0047U,Strasbourg Ouest,48.60882,7.70892,149.0,rural
FR0048U,Bordeaux (Gautier),44.83361,-0.59833,7.0,rural
FR0049U,Poitiers le Nain,46.59111,0.34028,71.0,rural
FR0050U,Gonfreville l'Orcher,49.50263,0.23269,72.0,rural
FR0051U,Niort (Venise verte),46.32019,-0.48303,17.0,rural
FR0052U,Rouen (Petit Quevilly),49.43417,1.06694,8.0,rural
FR0053U,Rouen (Quai de Paris),49.43674,1.09856,8.0,rural
FR0054U,Reims,49.22439,4.02053,97.0,rural
FR0055U,Strasbourg,48.57279,7.753,140.0,rural
FR0056U,Poses,49.30423,1.2449,10.0,rural
FR0090R,Porspoder,48.51667,-4.75,50.0,rural
FR0100G,Amsterdam Island,-37.79611,77.55056,30.0,rural
GB0001R,Cottered,51.96667,-0.1,,rural
GB0002R,Eskdalemuir,55.31305694580078,-3.204166889190674,243.0,rural
GB0003R,Goonhilly,50.05,-5.18333,108.0,rural
GB0004R,Stoke Ferry,52.56666564941406,0.5,15.0,rural
GB0005R,Ludlow,52.36667,-2.63333,190.0,rural
GB0006R,Lough Navar,54.44305419921875,-7.869999885559082,126.0,rural
GB0007R,Barcombe Mills,50.866668701171875,-0.033055998384952545,8.0,rural
GB0008R,Dean Moor,54.6,-3.46667,,rural
GB0009R,Kirkby Underwood,52.85,-0.43333,,rural
GB0010U,London Eltham,51.45258,0.07077,64.0,urban
GB0011R,Little Horkesley,51.95,0.86667,,rural
GB0012R,Pitlochry,56.71667,-3.76667,,rural
GB0013R,Yarner Wood,50.59638977050781,-3.7130560874938965,119.0,rural
GB0014R,High Muffles,54.334442138671875,-0.8075000047683716,267.0,rural
GB0015R,Strath Vaich Dam,57.73444366455078,-4.774444103240967,270.0,rural
GB0016R,Glen Dye,56.967498779296875,-2.5888888835906982,85.0,rural
GB0017R,Heigham Holmes,52.71667,1.61667,,rural
GB0020R,Stornoway,58.21667,-6.33333,,rural
GB0021U,London - North Kensington,51.521,-0.2135,27.0,urban
GB0022U,London - Marylebone Road,51.52253,-0.15461,39.0,urban
GB0023U,London - Honor Oak Park,51.4497,-0.03739,31.0,urban
GB0031R,Aston Hill,52.50388717651367,-3.0330560207366943,370.0,rural
GB0033R,Bush,55.858612060546875,-3.2049999237060547,180.0,urban
GB0035R,Great Dun Fell,54.68333435058594,-2.450000047683716,847.0,rural
GB0036R,Harwell,51.573055267333984,-1.3166669607162476,137.0,rural
GB0037R,Ladybower Res.,53.398887634277344,-1.7533329725265503,420.0,rural
GB0038R,Lullington Heath,50.79277801513672,0.17944400012493134,120.0,rural
GB0039R,Sibton,52.293888092041016,1.463055968284607,46.0,rural
GB0041R,Wharley Croft,54.61667,-2.46667,26.0,rural
GB0043R,Narberth,51.78178405761719,-4.69146203994751,160.0,rural
GB0044R,Somerton,51.231109619140625,-3.04805588722229,55.0,rural
GB0045R,Wicken Fen,52.29833221435547,0.29277798533439636,5.0,rural
GB0046R,CEH Edingburgh,55.86157,-3.20647,180.0,urban
GB0048R,Auchencorth Moss,55.79216003417969,-3.2428998947143555,260.0,urban
GB0049R,Weybourne,52.950557708740234,1.1219439506530762,16.0,rural
GB0050R,St. Osyth,51.77805709838867,1.0822299718856812,8.0,rural
GB0051R,Market Harborough,52.554443359375,-0.7722219824790955,145.0,rural
GB0052R,Lerwick,60.13922119140625,-1.185318946838379,85.0,rural
GB0053R,Charlton Mackrell,51.056251525878906,-2.6834499835968018,54.0,rural
GB0054R,Glen Saugh,56.90722,-2.55917,85.0,rural
GB0055R,Ridge Hill,51.997501373291016,-2.5399999618530273,204.0,rural
GB0056R,Angus,56.55509948730469,-2.98580002784729,400.0,rural
GB0057R,Tacolneston,52.5177001953125,-1.1385999917984009,56.0,rural
GB0058R,Bilsdale,54.35831832885742,-1.1505500078201294,380.0,rural
GB0059G,Halley,-75.6050033569336,-26.209999084472656,30.0,rural
GB0060R,Holme Moss,53.5,-1.9,525.0,urban
GB0062U,Manchester Air Quality Supersite,53.44417,-2.21444,43.0,urban
GB0090R,East Ruston,52.8,1.46667,5.0,rural
GB0091R,Banchory,57.07667,-2.53444,120.0,rural
GB0092R,Chillerton,50.7,-1.3,35.0,rural
GB0093R,Staxton Wold,54.18333,-0.43333,35.0,rural
GB0094R,Lough Erne,54.4,-8.05,35.0,rural
GB0095R,Driby,53.23333,0.06667,47.0,rural
GB0096R,Chilton,51.56667,-1.31667,109.0,rural
GB0101U,Birmingham Air Quality Site (BAQS),52.456,-1.929,143.0,urban
GB1055R,Chilbolton Observatory,51.14961624145508,-1.4382280111312866,78.0,rural
GE0001R,Abastumani,41.75505447387695,42.82533264160156,1650.0,rural
GR0001R,Aliartos,38.366668701171875,23.083332061767578,110.0,rural
GR0002R,Finokalia,35.337799072265625,25.66939926147461,150.0,rural
GR0003R,Livadi,40.53333282470703,23.25,850.0,rural
GR0004U,Athens NOA,37.97344,23.71808,105.0,urban
GR0100B,DEM_Athens,37.994998931884766,23.81599998474121,270.0,urban
GR0101R,Helmos Mountain,37.9842643737793,22.19626235961914,2340.0,rural
HK0001R,Hok Tsui / Cape d Aguilar,22.20954,114.25789,60.0,urban
HR0002R,Puntijarka,45.900001525878906,15.966667175292969,988.0,urban
HR0004R,Zavizan,44.81667,14.98333,1594.0,rural
HR0005R,PolaÄa (Ravni Kotari),44.02109,15.51611,126.0,rural
HU0001R,Kecskemét,46.96533,19.54489,125.0,rural
HU0002R,K-puszta,46.96666717529297,19.583332061767578,125.0,rural
HU0003R,Farkasfa,46.90999984741211,16.31999969482422,312.0,rural
HU0004U,Budapest CAAG,47.47499,19.06242,115.0,urban
HU0017R,Nyirjes,47.89971923828125,19.946670532226562,670.0,rural
ID1012U,Jakarta,-6.15611,106.84222,7.0,urban
ID1013R,Bukit Kototabang,-0.20194000005722046,100.31809997558594,845.0,rural
ID1014R,Serpong,-6.3495,106.66597,64.0,urban
ID1015U,Bandung,-6.89472,107.58639,753.0,urban
IE0001R,Valentia Observatory,51.939720153808594,-10.244443893432617,11.0,rural
IE0002R,Turlough Hill,53.03666687011719,-6.400000095367432,420.0,urban
IE0003R,The Burren,53.0,-9.100000381469727,90.0,rural
IE0004R,Ridge of Capard,53.116668701171875,-7.449999809265137,340.0,rural
IE0005R,Oak Park,52.86861038208008,-6.924722194671631,59.0,rural
IE0006R,Malin Head,55.375,-7.342778205871582,20.0,rural
IE0007R,Glenveagh,55.05194,-7.94,44.0,rural
IE0008R,Carnsore Point,52.17807388305664,-6.364523887634277,9.0,rural
IE0009R,Johnstown Castle,52.29889,-6.51083,62.0,rural
IE0010U,Dublin - University College,53.309,-6.223,,urban
IE0011U,Dublin - Trinity's Botanic Gardens,53.3125,-6.26,19.0,urban
IE0012R,Valentia Island,51.90841,-10.40316,26.0,rural
IE0031R,Mace Head,53.325828552246094,-9.899439811706543,5.0,rural
IN0003R,Nainital (ARM),29.36,79.46,1951.0,rural
IN0101A,MAA-FRA,12.99,80.18,,urban
IN1016R,Gual Pahari,28.427778244018555,77.1513900756836,320.0,urban
IS0001R,Rjupnahed,64.08333,-21.85,120.0,rural
IS0002R,Irafoss,64.08333587646484,-21.016666412353516,66.0,rural
IS0090R,Reykjavik,64.13333,-21.9,52.0,rural
IS0091R,Storhofdi,63.400001525878906,-20.28333282470703,118.0,rural
IT0001R,Montelibretti,42.099998474121094,12.633333206176758,48.0,urban
IT0002R,Stelvio,46.35,10.38333,1415.0,rural
IT0003R,Vallombrosa,43.73333,11.55,1000.0,urban
IT0004R,Ispra,45.79999923706055,8.633333206176758,209.0,rural
IT0005R,Arabba,46.51667,11.88333,2030.0,rural
IT0008R,ISAC Bologna,44.48333,11.33333,,urban
IT0009R,Monte Cimone,44.18333435058594,10.699999809265137,2165.0,rural
IT0010R,San Pietro Capofiume,44.65528,11.62361,11.0,urban
IT0011R,Longobucco,39.65,17.01667,,rural
IT0012R,San Lucido,39.31667,16.03333,,rural
IT0013R,Potenza (CIAO),40.601,15.7237,760.0,rural
IT0014R,Capo Granitola,37.571109771728516,12.659722328186035,5.0,rural
IT0015U,Lecce (ECO),40.33580017089844,18.124500274658203,36.0,rural
IT0016R,Lamezia Terme,38.900001525878906,16.200000762939453,6.0,rural
IT0017U,Lecce (University of Salento),40.33489990234375,18.111400604248047,30.0,rural
IT0018R,Lampedusa,35.5181999206543,12.630499839782715,45.0,rural
IT0019R,Monte Martano,42.80546188354492,12.565645217895508,1090.0,rural
IT0020U,Aosta-Saint Christophe,45.7422,7.357,560.0,rural
IT0021U,BrennerLEC,45.8648,11.0031,200.0,rural
IT0022C,ISAC Bologna II,44.52359,11.33847,54.0,urban
IT0023U,Milano (UNIMIB Roof Building U9),45.51052,9.21115,132.5,urban
IT0024R,Plateau Rosa,45.93534,7.70731,3480.0,rural
IT0025U,Milano Pascal,45.47834,9.23144,118.0,urban
IT0026U,Rome (Villa Ada),41.9329,12.50695,60.0,urban
IT0027U,Milano Marche,45.46466,9.18854,129.0,urban
IT0028U,Milano Senato,45.47054,9.19747,121.0,urban
IT0029U,Milano (Via Juvara),45.47323,9.22232,118.0,urban
IT0030U,Motta Visconti,45.28194,8.98861,102.0,urban
IT0031U,Sannazzaro de' Burgondi (AGIP),45.10278,8.90419,661.0,rural
IT0032U,Cremona (Via Fatebenefratelli),45.14254,10.04385,39.0,rural
IT0033U,Pavia (Via Folperti),45.19468,9.16465,83.0,urban
IT0034U,Bergamo (Via Meucci),45.69104,9.64366,236.0,rural
IT0035U,Piadena (Via Cavour),45.12979,10.37984,31.0,rural
IT0036U,Colico,46.13814,9.38469,229.0,rural
IT0037R,Cremona (Via Gerre Borghi),45.10954,10.06924,35.0,rural
IT0038R,Corte de' Cortesi con Cignone,45.27861,10.00611,60.0,rural
IT0039R,Lo (Bertonico),45.2335,9.66626,64.0,rural
IT0040R,Schivenoglia,45.01688,11.0761,12.0,rural
IT0041U,Monza,45.60307,9.27616,237.0,urban
IT0042U,Milano Linate Airport,45.4619,9.2768,110.0,urban
IT0043U,San Lazzaro,44.68985,10.66369,55.0,rural
IT0044U,Augusta-Marcellino,37.22092,15.16906,7.0,rural
IT0045U,CittÃ Giardino,37.10361,15.20694,102.0,rural
IT0046U,Gela-Tribunale,37.06511,14.26125,7.0,rural
IT0047U,Melilli,37.18237,15.12883,246.0,rural
IT0048U,Pace del Mela,38.20556,15.31006,6.0,rural
IT0049U,Priolo,37.15611,15.19083,78.0,rural
IT0050U,SR-Belvedere,38.17972,13.24333,31.0,rural
IT0051R,Gorgoglione,40.40889,16.1125,1052.0,rural
IT0052R,Corleto Perticara,40.38361,16.03806,813.0,rural
IT0053R,Pietrapertosa,40.51889,16.05667,874.0,rural
IT0054R,Guardia Perticara,40.37611,16.09944,792.0,rural
JP0002G,Syowa,-69.00499725341797,39.59055709838867,16.0,rural
JP0003U,Tateno,36.05805587768555,140.12583923339844,25.2,rural
JP0004C,Fukue,32.75,128.67999267578125,50.0,rural
JP0005U,Sapporo,43.060001373291016,141.32859802246094,17.4,urban
JP0006R,Ishigakijima,24.336700439453125,124.16439819335938,5.7,rural
JP0007U,Abashiri,44.0178,144.2797,37.6,rural
JP0101A,KIX-FRA,34.4272,135.244,,urban
JP1016R,Rishiri,45.125,141.24167,40.0,rural
JP1017R,Tappi,41.25167,140.35028,106.0,rural
JP1018R,Ogasawara,27.09222,142.21722,212.0,rural
JP1019R,Sado-seki,38.25056,138.40028,129.0,rural
JP1020R,Ryori,39.031898498535156,141.82220458984375,260.0,rural
JP1021R,Happo,36.69667,137.79806,1850.0,rural
JP1022R,Ijira,35.56944,136.69825,140.0,urban
JP1023R,Oki,36.28861,133.185,90.0,rural
JP1024U,Banryu,34.68167,131.79972,53.0,rural
JP1025R,Yusuhara,33.37944,132.935,790.0,rural
JP1027R,Hedo,26.86611,128.24861,60.0,rural
JP1028G,Minamitorishima,24.288299560546875,153.98330688476562,7.1,rural
JP1029R,Yonaguni,24.466941833496094,123.01087188720703,30.0,rural
JP1050R,Ochiishi,43.16194,145.49722,49.0,rural
KE0001G,Mt. Kenya,-0.062199998646974564,37.29719924926758,3678.0,rural
KG0001R,Issyk-Kul,42.61666,76.98333,1640.0,rural
KG0002U,Cholpon-Ata,42.63690185546875,77.06749725341797,1613.0,rural
KH1052U,Phnom Penh,11.555,104.93889,12.0,urban
KR0001R,Baengnyeong Island,37.9659,124.6308,100.0,rural
KR0002R,King Sejong,-62.21666,-58.7833,10.0,rural
KR0100R,Anmyeon-do,36.538333892822266,126.33000183105469,46.0,rural
KR0101R,Gosan,33.29391860961914,126.1631088256836,71.0,rural
KR1035R,Kanghwa,37.70889,126.27389,60.0,rural
KR1036R,Cheju,33.29222,126.16194,37.0,rural
KR1037R,Imsil,35.6025,127.18139,217.0,rural
KZ0001R,Borovoe,53.002376556396484,70.61052703857422,334.0,rural
LA1051U,Vientian,17.0,102.0,60.0,rural
LT0003R,Nida,55.35,21.06667,17.0,rural
LT0004R,Å iauliai,55.92667,23.30889,128.0,rural
LT0015R,Preila,55.3761100769043,21.030555725097656,5.0,rural
LT0016R,Rugsteliskis,55.43333,26.06667,,rural
LV0010R,Rucava,56.16194534301758,21.17305564880371,18.0,rural
LV0016R,Zoseni,57.135276794433594,25.905555725097656,188.0,rural
LV0025R,Kemeri,56.91667,23.46667,,rural
LV1000U,Aluksne,57.4396,27.0354,197.0,rural
LV2000U,Dobele,56.61989974975586,23.319599151611328,42.0,rural
LV5000U,Skriveri,56.6426,25.1282,80.0,rural
LV6000U,Riga,56.9548,24.1048,6.0,urban
MD0012R,Leova,46.5,28.26667,156.0,rural
MD0013R,Leova II,46.488399505615234,28.28350067138672,166.0,rural
ME0008R,Zabljak,43.150001525878906,19.133333206176758,1450.0,rural
MK0007R,Lazaropole,41.536109924316406,20.693889617919922,1332.0,rural
MN1031U,Ulaanbaatar,47.92028,106.91194,1275.0,rural
MN1032R,Terelj,47.98306,107.45111,1550.0,rural
MT0001R,Giordan Lighthouse,36.072200775146484,14.218400001525879,167.0,rural
MV0001R,Kaashidhoo Climate Observatory,4.9664,73.46566,0.5,rural
MX0001R,High Altitude Global Climate Observation Center,18.98584,-97.31443,4560.0,rural
MY1029U,Petaling Jaya,3.0999999046325684,101.6500015258789,51.0,urban
MY1030R,Tanah Rata,4.48417,101.37139,1545.0,rural
MY1053R,Danum Valley,4.983333110809326,117.8499984741211,427.0,rural
NE0001R,Banizoumbou,13.51667,2.63333,220.0,rural
NE0002R,Niamey (ARM),13.48,2.18,205.0,rural
NL0001R,Wageningen,51.96667,5.63333,7.0,rural
NL0002R,Witteveen,52.81667,6.66667,18.0,rural
NL0003R,Den Helden,52.91667,4.78333,,rural
NL0004R,Leunen,51.46667,5.98333,,rural
NL0005R,Rekken,52.1,6.71667,25.0,rural
NL0006R,Appelscha,52.95,6.3,10.0,rural
NL0007R,Eibergen,52.08333206176758,6.566667079925537,20.0,rural
NL0008R,Bilthoven,52.116668701171875,5.199999809265137,5.0,urban
NL0009R,Kollumerwaard,53.33388900756836,6.277222156524658,1.0,rural
NL0010R,Vredepeel,51.54111099243164,5.853610992431641,28.0,rural
NL0011R,Cabauw Zijdeweg,51.970279693603516,4.926389217376709,1.0,urban
NL0012R,Kloosterburen,53.4,6.42,,rural
NL0013U,Eindhoven (Noordbrabantlaan),51.44416,5.44483,20.0,rural
NL0014U,Enschede (Winkelhorst),52.2345,6.91949,57.0,rural
NL0015U,Groningen (Nijensteinheerd),53.24649,6.60906,-1.0,rural
NL0016U,Heerlen (Jamboreepad),50.90032,5.98685,98.0,rural
NL0017U,Nijmegen (Graafseweg),51.84137,5.85778,34.0,rural
NL0018U,Nijmegen (Ruyterstraat),51.83822,5.85694,30.0,rural
NL0019U,Rotterdam RDM,51.91435,4.47994,1.6,urban
NL0020U,Rotterdam RZW,51.89363,4.48759,0.1,urban
NL0021U,Rotterdam RPW,51.891,4.481,5.5,urban
NL0022U,Veldhoven (Europalaan),51.40736,5.39333,21.0,rural
NL0091R,De Zilk,52.29999923706055,4.5,4.0,urban
NL0114U,Overtoom,52.36000061035156,4.808888912200928,3.0,urban
NL0118K,Ring_A10_Zuid,52.33361053466797,4.898055076599121,3.0,urban
NL0120K,Jan_van_Galenstraat,52.37583541870117,4.860833168029785,3.0,urban
NL0644R,Cabauw Wielsekade,51.97444534301758,4.923611164093018,1.0,urban
NO0001R,Birkenes,58.383331298828125,8.25,190.0,rural
NO0002R,Birkenes II,58.38853073120117,8.251999855041504,219.0,rural
NO0008R,Skreådalen,58.81666564941406,6.716667175292969,475.0,rural
NO0015R,Tustervatn,65.83333587646484,13.916666984558105,439.0,rural
NO0022R,Kjeller (NILU roof),59.97506,11.05318,130.6,urban
NO0030R,Jergul,69.45,24.6,255.0,rural
NO0035R,Narbuvoll,62.35,11.66667,768.0,rural
NO0036R,Hummelfjell,62.45,11.26667,1539.0,rural
NO0037R,Bjørnøya,74.51667,19.01667,20.0,rural
NO0039R,Kårvatn,62.78333282470703,8.883333206176758,210.0,rural
NO0041R,Osen,61.25,11.783332824707031,440.0,rural
NO0042G,Zeppelin mountain (Ny-Ålesund),78.90715026855469,11.886679649353027,474.0,rural
NO0043R,Prestebakke,59.0,11.533332824707031,160.0,rural
NO0044R,Nordmoen,60.26667,11.1,200.0,rural
NO0045R,Jeløya,59.43333435058594,10.600000381469727,5.0,rural
NO0047R,Svanvik,69.44999694824219,30.03333282470703,30.0,rural
NO0048R,Voss,60.599998474121094,6.533332824707031,500.0,rural
NO0052R,Sandve,59.20000076293945,5.199999809265137,15.0,rural
NO0055R,Karasjok,69.46666717529297,25.21666717529297,333.0,rural
NO0056R,Hurdal,60.37238693237305,11.078142166137695,300.0,rural
NO0057R,Ny-Ålesund,78.92500305175781,11.922222137451172,8.0,rural
NO0058G,Troll,-72.01667022705078,2.5333330631256104,1309.0,rural
NO0059G,Trollhaugen,-72.01170349121094,2.535099983215332,1553.0,rural
NO0073U,Sofienbergparken,59.92305,10.76574,24.0,urban
NO0090R,Andøya,69.27833,16.01167,380.0,rural
NO0091R,Søgne,58.116668701171875,7.850000858306885,15.0,rural
NO0092R,Øverbygd,69.05,19.36667,90.0,rural
NO0093R,Valdalen,62.08333,12.16667,800.0,rural
NO0094R,Møsvatn,59.83333,8.33333,940.0,rural
NO0095R,Ualand,58.51667,6.38333,220.0,rural
NO0096R,Namsvatn,64.98333,13.58333,500.0,rural
NO0097R,Solhomfjell,58.93333,8.8,260.0,rural
NO0098R,Karpdalen,69.65617,30.4218,70.0,rural
NO0099R,Lista,58.1,6.56667,13.0,rural
NO0202R,Bygland,58.83333,7.8,215.0,rural
NO0203R,Finsland,58.31667,7.58333,275.0,rural
NO0204R,Flødevigen,58.43333,8.75,10.0,rural
NO0205R,Gjerstad,58.88333,8.95,240.0,rural
NO0207R,Mandal,58.05,7.45,138.0,rural
NO0209R,Søyland,58.68333,5.98333,263.0,rural
NO0210R,Tovdal,58.8,8.23,227.0,rural
NO0214R,Skei i Jølster,61.56778,6.48333,205.0,rural
NO0216R,Tågmyra,61.41678,12.06778,536.0,rural
NO0217R,Kjeller,59.98333,11.05,120.0,urban
NO0218R,Løken,59.80544,11.46056,135.0,rural
NO0219R,Bislingen,60.23,10.61678,680.0,urban
NO0220R,Grimelid,60.13,9.6,367.0,rural
NO0231R,Norefjell,60.21667,9.51667,810.0,rural
NO0232R,Hvasser,59.06667,10.43333,35.0,rural
NO0233R,Lyngør,58.63333,9.13333,20.0,rural
NO0234R,Fitjar,59.91667,5.31667,20.0,rural
NO0236R,Treungen,59.01667,8.51667,300.0,rural
NO0237R,Vatnedalen,59.46667,7.36667,800.0,rural
NO0238R,Risdalsheia,58.4,8.31667,340.0,rural
NO0239R,Grungedal,59.71198,7.76561,594.4,rural
NO0240R,Overhalla,64.4709,11.87212,71.5,rural
NO0269R,Filefjell,60.18333,8.11667,956.0,rural
NO0311R,Langtjern,60.36667,9.65,260.0,rural
NO0382R,Kise,60.76667,10.81667,128.0,rural
NO0391R,Børselv,70.31667,25.55,10.0,rural
NO0392R,Dividalen,68.95,19.5,140.0,rural
NO0393R,Vesterelv,70.15,28.56667,14.0,rural
NO0398R,Bakko,60.61879,8.23767,969.0,rural
NO0450R,Lillestrøm (NILU Volla),59.96509,11.04082,110.0,urban
NO0461R,Gornitak,70.18333,28.71667,20.0,rural
NO0478R,Høylandet,64.64696,12.31242,60.0,rural
NO0488R,Langesund,59.016666412353516,8.533332824707031,12.0,rural
NO0489R,Haukenes,59.20000076293945,9.516667366027832,20.0,rural
NO0492R,Klyve,59.16157913208008,9.615567207336426,90.0,rural
NO0554R,Haukeland,60.81667,5.58333,190.0,rural
NO0572R,Vikedal,59.53677,5.97217,60.0,rural
NO0617R,Kaupanger,61.15,7.1,500.0,rural
NO0618R,Ny-Ålesund - Gruvebadet,78.91861,11.89167,40.0,rural
NO0655R,Nausta,61.57741,5.89825,230.0,rural
NO0752R,Gulsvik,60.36667,9.65,260.0,rural
NO0759R,Noatun,69.16667,29.16667,60.0,rural
NO0761R,Tveitdalen,58.11667,7.85,15.0,rural
NO0762R,Søgne 1,58.11667,7.85,15.0,rural
NO0763R,Dalelva,69.68333,30.36667,10.0,rural
NO0796R,Valle,59.05231,7.56651,250.0,rural
NO0797R,Lardal,59.46667,9.85,210.0,rural
NO0798R,Fagernes,60.98333,9.25,,rural
NO0799R,Selbu,63.28333,11.18333,300.0,rural
NO0802R,Kårvatn 2,62.78579,8.88331,260.0,rural
NO0931R,Kirkeveien,59.93478,10.7259,60.0,urban
NO0970R,Vårli,63.45791,8.60489,40.0,rural
NO0971R,Terningvatn,63.51667,9.50001,90.0,rural
NO0972R,Solem,63.63333,10.00001,178.0,rural
NO0977R,Tjeldbergodden,63.4161491394043,8.758665084838867,90.0,rural
NO1006R,Sandvik,59.28272,5.50483,,rural
NO1007R,Årvik2,59.28586,5.5623,,rural
NO1010R,Gismarvik,59.31577,5.39875,,rural
NO1011R,Bokn,59.22382,5.47106,,rural
NO1041R,Osen (forest),61.28417,11.85278,560.0,rural
NO1078R,Førde,61.43747,6.03721,136.0,rural
NO1083R,Knardalstrand,59.13463,9.61683,50.0,rural
NO1154R,Ny-Ålesund - Transformatorbua,78.92501,11.92659,8.0,rural
NO1200R,Tangen,63.71667,11.21667,5.0,rural
NO1218R,Brekkebygda,60.3,9.73333,390.0,rural
NO1241R,Karpbukt,69.66667,30.36667,20.0,rural
NO1479U,Skøyen,59.91979,10.68977,3.0,urban
NO1665R,Ny-Ålesund - Nordpolhotellet,78.92472076416016,11.926429748535156,8.0,rural
NO2001R,Kornsjø (moss),58.94967,11.64787,140.0,rural
NO2003R,Aremark (moss),59.22872,11.72078,150.0,rural
NO2005R,Rømskog (moss),59.66902,11.81687,170.0,rural
NO2006R,Hvaler (moss),59.101,10.89645,50.0,rural
NO2009R,Tune (moss),59.3732,11.01022,90.0,rural
NO2010R,Jeløy (moss),59.45492,10.65287,60.0,rural
NO2011R,Degernes (moss),59.41093,11.46718,150.0,rural
NO2014R,Drøbak (moss),59.6464,10.67042,160.0,urban
NO2016R,Enebakk (moss),59.7319,11.1444,190.0,urban
NO2019R,Nesodden (moss),59.83385,10.67222,150.0,urban
NO2021R,Høvik (moss),59.88962,10.55395,40.0,urban
NO2022R,Sollihøgda (moss),59.9637,10.35933,370.0,urban
NO2023R,Bogstad (moss),59.98625,10.62925,180.0,urban
NO2024R,Kjelsås (moss),59.96663,10.75648,180.0,urban
NO2025R,Hakadal (moss),60.10515,10.84043,270.0,urban
NO2026R,Asak (moss),59.97702,11.11095,210.0,urban
NO2027R,Aurskog (moss),59.97822,11.4985,200.0,rural
NO2029R,Nordmoen (moss),60.25145,11.1145,210.0,rural
NO2032R,Magnor (moss),60.00015,12.36763,170.0,rural
NO2034R,Kongsvinger (moss),60.16872,12.14627,200.0,rural
NO2035R,Nord-Odal (moss),60.41615,11.56957,230.0,rural
NO2036R,Røgden (moss),60.38965,12.55547,400.0,rural
NO2039R,Våler (moss),60.69457,11.98422,200.0,rural
NO2043R,Kise (moss),60.78615,10.78693,300.0,rural
NO2045R,Mesnali (moss),61.0607,10.83148,570.0,rural
NO2048R,Trysil (moss),61.4211,12.38213,690.0,rural
NO2049R,Nordre Osen (moss),61.32157,11.79872,470.0,rural
NO2051R,Stai (moss),61.46635,10.99953,320.0,rural
NO2056R,Atnasjøen (moss),61.88805,10.16917,800.0,rural
NO2057R,Jutulhogget (moss),61.99847,10.88827,640.0,rural
NO2058R,Sømådal (moss),62.10095,11.64343,720.0,rural
NO2061R,Narbuvoll (moss),62.3657,11.48088,750.0,rural
NO2062R,Dalsbygda (moss),62.52587,11.07942,780.0,rural
NO2065R,Brandbu (moss),60.43287,10.57508,500.0,rural
NO2068R,Sanderstølen (moss),60.87102,9.22012,650.0,rural
NO2069R,Dokka (moss),60.83282,9.9632,210.0,rural
NO2071R,Synnfjell (moss),61.11128,9.69342,970.0,rural
NO2072R,Østre Slidre (moss),61.15958,9.05367,670.0,rural
NO2073R,Vang i Valdres (moss),61.16043,8.42018,490.0,rural
NO2076R,Ringebu (moss),61.61533,10.0702,600.0,rural
NO2077R,Skåbu (moss),61.61205,9.45208,780.0,rural
NO2078R,Gjendesheim (moss),61.48383,8.83447,990.0,rural
NO2079R,Leirdalen (moss),61.65992,8.18137,910.0,rural
NO2082R,Heidal (moss),61.78003,9.24443,830.0,rural
NO2083R,Dombås (moss),62.04107,9.12458,570.0,rural
NO2085R,Bjorli (moss),62.282,8.13435,540.0,rural
NO2086R,Røyken (moss),59.74827,10.45008,90.0,urban
NO2087R,Konnerud (moss),59.7267,10.1172,300.0,rural
NO2088R,Hvittingfoss (moss),59.50977,9.91087,70.0,rural
NO2089R,Kongsberg (moss),59.68185,9.68312,250.0,rural
NO2091R,Åmot i Modum (moss),59.91725,9.91887,170.0,rural
NO2092R,Flesberg (moss),59.94352,9.50345,450.0,rural
NO2094R,Hønefoss (moss),60.19208,10.19315,200.0,rural
NO2096R,Flå (moss),60.4324,9.45373,190.0,rural
NO2098R,Vasstulen (moss),60.33135,8.48882,1030.0,rural
NO2100R,Ål (moss),60.62013,8.54268,460.0,rural
NO2102R,Strandevatn (moss),60.72675,7.74335,1000.0,rural
NO2103R,Hemsedal (moss),60.8565,8.55302,630.0,rural
NO2104R,Tjøme (moss),59.09018,10.42743,20.0,rural
NO2105R,Brunlanes (moss),58.99762,9.88907,80.0,rural
NO2108R,Steinsholt (moss),59.3015,9.82488,280.0,rural
NO2110R,Slagen (moss),59.30792,10.51608,30.0,rural
NO2111R,Botne (moss),59.43922,10.23075,80.0,rural
NO2113R,Levang (moss),58.8383,9.43517,70.0,rural
NO2115R,Eidanger (moss),59.11908,9.69633,60.0,rural
NO2116R,Neslandsvatn (moss),58.96955,9.18068,80.0,rural
NO2117R,Rørholt (moss),59.07232,9.3539,120.0,rural
NO2119R,Treungen (moss),59.00682,8.54963,240.0,rural
NO2120R,Drangedal (moss),59.09942,8.97077,90.0,rural
NO2124R,Flåbygd (moss),59.31112,9.02757,90.0,rural
